user_id,seq,channel,touch_date
U025199,3,Paid Search,2026-01-03
U025198,1,Paid Search,2026-01-03
U025197,1,Paid Social,2025-12-05
U025197,2,Referral,2025-12-06
U025197,3,Paid Search,2026-01-03
U025195,1,SEO,2025-12-05
U025195,2,Paid Search,2025-12-16
U025195,3,Display,2025-12-19
U025195,4,Email,2025-12-22
U025195,5,Paid Search,2026-01-03
U025194,1,Paid Social,2025-12-10
U025194,2,Paid Search,2026-01-03
U025193,1,SEO,2025-12-22
U025193,2,Paid Search,2026-01-03
U025192,1,Display,2025-12-30
U025192,2,Paid Search,2026-01-03
U025196,1,Paid Search,2025-12-07
U025196,2,Paid Search,2026-01-03
U025191,1,Display,2025-12-05
U025191,2,Paid Search,2026-01-03
U025190,1,Paid Social,2025-12-12
U025190,2,Display,2025-12-14
U025190,3,Paid Search,2026-01-03
U025189,1,Paid Social,2025-12-07
U025189,2,Display,2025-12-24
U025189,3,Display,2025-12-26
U025189,4,Display,2025-12-27
U025189,5,Paid Search,2026-01-03
U025188,1,Display,2025-12-11
U025188,2,Paid Search,2026-01-03
U025187,1,Paid Search,2025-12-20
U025187,2,Paid Search,2025-12-21
U025187,3,Email,2025-12-28
U025187,4,Paid Search,2026-01-03
U025186,1,Paid Social,2025-12-27
U025186,2,Paid Search,2026-01-03
U025185,1,Paid Search,2026-01-03
U025184,1,SEO,2025-12-08
U025184,2,Paid Search,2026-01-03
U025183,1,Paid Search,2026-01-03
U025182,1,Display,2025-12-07
U025182,2,Paid Search,2026-01-03
U025181,1,Display,2025-12-05
U025181,2,Display,2025-12-05
U025181,3,Paid Search,2026-01-03
U025331,1,SEO,2025-12-17
U025331,2,Paid Social,2026-01-04
U025332,1,Paid Social,2026-01-04
U025333,1,Paid Social,2025-12-06
U025333,2,Paid Social,2026-01-04
U025334,1,Paid Social,2026-01-04
U025335,1,Paid Social,2026-01-04
U025339,1,SEO,2025-12-14
U025339,2,Paid Social,2026-01-04
U025337,1,Display,2025-12-07
U025337,2,Referral,2025-12-15
U025337,3,Display,2025-12-25
U025337,4,Paid Social,2026-01-04
U025338,1,Display,2025-12-24
U025338,2,SEO,2025-12-25
U025338,3,Paid Social,2026-01-04
U025340,1,Paid Social,2026-01-04
U025330,1,Paid Social,2026-01-04
U025336,1,Paid Social,2025-12-25
U025336,2,Paid Social,2026-01-04
U025329,1,Paid Social,2026-01-04
U025317,1,Email,2025-12-09
U025317,2,Paid Social,2026-01-04
U025327,1,Paid Search,2025-12-11
U025327,2,Paid Social,2026-01-04
U025326,1,Email,2025-12-22
U025326,2,Paid Social,2026-01-04
U025325,1,SEO,2025-12-22
U025325,2,Paid Social,2026-01-04
U025324,1,Paid Social,2026-01-04
U025323,1,Display,2025-12-19
U025323,2,Paid Social,2026-01-04
U025322,1,Email,2025-12-10
U025322,2,Paid Social,2026-01-04
U025321,1,Display,2025-12-16
U025321,2,Paid Social,2026-01-04
U025320,1,Display,2025-12-14
U025320,2,Paid Social,2026-01-04
U025319,1,Paid Social,2026-01-04
U025318,1,SEO,2025-12-11
U025318,2,Display,2025-12-12
U025318,3,Paid Social,2026-01-04
U025316,1,Display,2025-12-07
U025316,2,Paid Social,2026-01-04
U025341,1,Display,2025-12-06
U025341,2,Email,2025-12-13
U025341,3,Paid Social,2026-01-04
U025328,1,Paid Social,2025-12-06
U025328,2,Paid Social,2026-01-04
U025342,1,Paid Social,2026-01-04
U025367,1,SEO,2026-01-04
U025344,1,Referral,2026-01-04
U025370,1,SEO,2026-01-04
U025369,1,SEO,2026-01-04
U025368,1,Email,2025-12-28
U025368,2,SEO,2026-01-04
U025315,1,Paid Social,2026-01-04
U025366,1,Display,2025-12-11
U025366,2,SEO,2026-01-04
U025365,1,SEO,2026-01-04
U025364,1,SEO,2025-12-17
U025364,2,SEO,2026-01-04
U025363,1,SEO,2026-01-04
U025362,1,Paid Social,2025-12-08
U025362,2,Display,2025-12-11
U025362,3,SEO,2026-01-04
U025361,1,Paid Social,2025-12-16
U025361,2,SEO,2025-12-17
U025361,3,SEO,2026-01-04
U025360,1,SEO,2026-01-04
U025359,1,SEO,2026-01-04
U025343,1,Referral,2025-12-09
U025343,2,Paid Social,2025-12-15
U025343,3,Paid Social,2025-12-19
U025343,4,Paid Social,2026-01-04
U025358,1,SEO,2026-01-04
U025356,1,Paid Social,2025-12-14
U025356,2,Email,2025-12-26
U025356,3,Paid Social,2025-12-30
U025356,4,Email,2025-12-31
U025356,5,SEO,2026-01-04
U025355,1,SEO,2025-12-10
U025355,2,SEO,2026-01-04
U025354,1,SEO,2026-01-04
U025353,1,Email,2025-12-10
U025353,2,Paid Social,2025-12-20
U025353,3,Referral,2026-01-04
U025352,1,Referral,2026-01-04
U025351,1,Paid Social,2025-12-13
U025351,2,Paid Search,2025-12-16
U025351,3,Display,2025-12-19
U025351,4,Referral,2026-01-04
U025350,1,SEO,2025-12-20
U025350,2,Referral,2026-01-04
U025349,1,Paid Search,2025-12-11
U025349,2,Referral,2026-01-04
U025348,1,Email,2025-12-12
U025348,2,Referral,2026-01-04
U025347,1,Display,2025-12-17
U025347,2,Referral,2026-01-04
U025346,1,Display,2025-12-16
U025346,2,Paid Social,2025-12-20
U025346,3,Referral,2025-12-28
U025346,4,Referral,2026-01-04
U025345,1,Referral,2026-01-04
U025357,1,SEO,2026-01-04
U025313,1,Display,2025-12-18
U025313,2,Paid Search,2026-01-04
U025314,1,Paid Search,2026-01-04
U025258,1,Paid Search,2025-12-11
U025258,2,Display,2026-01-04
U025281,1,Paid Social,2025-12-15
U025281,2,Paid Search,2025-12-18
U025281,3,SEO,2025-12-21
U025281,4,Email,2026-01-04
U025280,1,Display,2025-12-19
U025280,2,Paid Social,2025-12-23
U025280,3,Email,2026-01-04
U025279,1,Paid Social,2025-12-20
U025279,2,Email,2026-01-04
U025278,1,Email,2025-12-10
U025278,2,SEO,2025-12-11
U025278,3,Email,2026-01-04
U025277,1,Paid Search,2025-12-07
U025277,2,Paid Social,2025-12-08
U025277,3,Paid Search,2025-12-11
U025277,4,Email,2026-01-04
U025276,1,Display,2025-12-16
U025276,2,Email,2026-01-04
U025275,1,Paid Search,2025-12-29
U025275,2,Email,2026-01-04
U025274,1,Email,2026-01-04
U025273,1,SEO,2025-12-10
U025273,2,Email,2026-01-04
U025271,1,Display,2025-12-16
U025271,2,Referral,2025-12-17
U025271,3,Email,2026-01-04
U025270,1,Email,2026-01-04
U025269,1,Display,2025-12-09
U025269,2,Email,2026-01-04
U025268,1,Email,2026-01-04
U025267,1,Referral,2025-12-30
U025267,2,Email,2026-01-04
U025266,1,Email,2026-01-04
U025265,1,Email,2026-01-04
U025264,1,Paid Social,2025-12-15
U025264,2,Email,2026-01-04
U025263,1,Email,2026-01-04
U025262,1,Email,2026-01-04
U025261,1,SEO,2025-12-06
U025261,2,Referral,2025-12-08
U025261,3,Display,2026-01-03
U025261,4,Email,2026-01-04
U025260,1,Email,2026-01-04
U025259,1,SEO,2025-12-18
U025259,2,Display,2026-01-04
U025312,1,Paid Search,2026-01-04
U025257,1,SEO,2025-12-25
U025257,2,Paid Social,2025-12-31
U025257,3,Display,2026-01-04
U025256,1,Display,2025-12-13
U025256,2,Paid Social,2025-12-23
U025256,3,SEO,2026-01-02
U025256,4,Display,2026-01-04
U025282,1,Email,2026-01-04
U025283,1,Email,2025-12-14
U025283,2,Display,2025-12-15
U025283,3,Email,2026-01-04
U025272,1,SEO,2025-12-10
U025272,2,Paid Search,2025-12-24
U025272,3,Email,2026-01-04
U025285,1,Paid Search,2026-01-04
U025311,1,Paid Search,2026-01-04
U025284,1,Email,2026-01-04
U025309,1,SEO,2025-12-07
U025309,2,Display,2025-12-11
U025309,3,Paid Search,2026-01-04
U025308,1,Paid Search,2026-01-04
U025307,1,Paid Search,2026-01-04
U025306,1,Paid Search,2026-01-04
U025305,1,Email,2025-12-06
U025305,2,SEO,2025-12-22
U025305,3,Paid Search,2026-01-04
U025304,1,Email,2025-12-07
U025304,2,Paid Search,2026-01-04
U025303,1,Paid Search,2026-01-04
U025302,1,Referral,2025-12-10
U025302,2,Referral,2025-12-13
U025302,3,Paid Search,2026-01-04
U025301,1,Referral,2025-12-28
U025301,2,Paid Search,2026-01-04
U025300,1,Paid Search,2026-01-04
U025299,1,SEO,2025-12-29
U025299,2,Paid Social,2025-12-31
U025299,3,Paid Search,2026-01-04
U025310,1,Paid Search,2026-01-04
U025297,1,Display,2025-12-17
U025297,2,Paid Search,2026-01-04
U025298,1,Paid Search,2026-01-04
U025286,1,Display,2025-12-11
U025286,2,Display,2025-12-24
U025286,3,Paid Search,2026-01-04
U025288,1,Display,2026-01-02
U025288,2,Paid Search,2026-01-04
U025289,1,Paid Search,2026-01-04
U025290,1,Paid Search,2026-01-04
U025291,1,Display,2025-12-15
U025291,2,Paid Search,2026-01-04
U025287,1,SEO,2025-12-09
U025287,2,Paid Search,2026-01-04
U025293,1,Paid Search,2026-01-04
U025294,1,Paid Search,2025-12-12
U025294,2,Paid Search,2026-01-04
U025295,1,Paid Search,2025-12-23
U025295,2,Paid Social,2025-12-28
U025295,3,Paid Search,2026-01-04
U025296,1,Paid Social,2025-12-08
U025296,2,Paid Social,2025-12-11
U025296,3,Paid Search,2026-01-04
U025292,1,Paid Search,2026-01-04
U025438,1,Paid Social,2026-01-05
U025447,1,Paid Social,2026-01-05
U025446,1,Paid Social,2025-12-07
U025446,2,Referral,2025-12-22
U025446,3,Paid Social,2026-01-05
U025445,1,Paid Social,2026-01-05
U025444,1,Display,2025-12-08
U025444,2,Paid Social,2025-12-13
U025444,3,Paid Search,2025-12-16
U025444,4,Paid Social,2026-01-05
U025443,1,Email,2025-12-31
U025443,2,Paid Social,2025-12-31
U025443,3,Paid Social,2026-01-05
U025442,1,Paid Social,2025-12-13
U025442,2,Paid Social,2026-01-05
U025441,1,Paid Social,2026-01-05
U025440,1,Display,2025-12-24
U025440,2,Paid Social,2026-01-05
U025439,1,Email,2025-12-14
U025439,2,Email,2025-12-16
U025439,3,Display,2025-12-19
U025439,4,Paid Social,2026-01-05
U025437,1,Display,2025-12-18
U025437,2,Paid Search,2025-12-26
U025437,3,Paid Social,2026-01-05
U025430,1,Paid Social,2025-12-12
U025430,2,Referral,2025-12-24
U025430,3,Paid Search,2026-01-05
U025435,1,Paid Social,2026-01-05
U025434,1,Paid Social,2025-12-08
U025434,2,Paid Social,2026-01-05
U025433,1,Paid Search,2026-01-05
U025432,1,Paid Search,2026-01-05
U025431,1,Email,2025-12-19
U025431,2,Paid Search,2026-01-05
U025429,1,Display,2025-12-15
U025429,2,Paid Search,2026-01-05
U025428,1,Paid Search,2026-01-05
U025427,1,Display,2025-12-15
U025427,2,Paid Search,2025-12-16
U025427,3,SEO,2025-12-25
U025427,4,Paid Social,2025-12-28
U025427,5,Paid Search,2026-01-05
U025475,1,SEO,2026-01-05
U025425,1,SEO,2025-12-07
U025425,2,Paid Search,2026-01-05
U025448,1,Paid Search,2025-12-18
U025448,2,Paid Search,2025-12-21
U025448,3,Paid Social,2026-01-05
U025436,1,Display,2025-12-16
U025436,2,Paid Social,2026-01-05
U025449,1,Paid Search,2025-12-26
U025449,2,Display,2025-12-31
U025449,3,Paid Social,2026-01-05
U025424,1,Paid Search,2026-01-05
U025451,1,Paid Social,2026-01-05
U025474,1,SEO,2026-01-05
U025473,1,SEO,2025-12-25
U025473,2,SEO,2026-01-05
U025472,1,SEO,2026-01-05
U025471,1,Email,2025-12-08
U025471,2,Paid Social,2025-12-09
U025471,3,SEO,2025-12-10
U025471,4,Display,2025-12-24
U025471,5,SEO,2026-01-05
U025470,1,SEO,2026-01-05
U025469,1,SEO,2025-12-09
U025469,2,Paid Search,2025-12-16
U025469,3,SEO,2026-01-05
U025468,1,Email,2025-12-13
U025468,2,Display,2026-01-03
U025468,3,SEO,2026-01-05
U025467,1,SEO,2026-01-05
U025466,1,SEO,2026-01-05
U025465,1,SEO,2026-01-05
U025464,1,SEO,2025-12-14
U025464,2,SEO,2026-01-05
U025463,1,SEO,2026-01-05
U025462,1,Display,2025-12-15
U025462,2,SEO,2026-01-05
U025461,1,Paid Social,2025-12-29
U025461,2,SEO,2026-01-05
U025460,1,SEO,2026-01-05
U025459,1,Display,2025-12-13
U025459,2,Email,2025-12-14
U025459,3,Referral,2026-01-05
U025458,1,Display,2025-12-12
U025458,2,Email,2025-12-21
U025458,3,Referral,2026-01-05
U025457,1,Referral,2026-01-05
U025456,1,Paid Search,2025-12-11
U025456,2,Paid Social,2025-12-19
U025456,3,Referral,2026-01-05
U025455,1,Referral,2026-01-05
U025454,1,Display,2025-12-08
U025454,2,Paid Social,2026-01-05
U025453,1,Display,2025-12-16
U025453,2,Paid Social,2026-01-05
U025452,1,Paid Social,2026-01-05
U025450,1,Paid Social,2026-01-05
U025423,1,Paid Search,2026-01-05
U025426,1,Paid Social,2025-12-14
U025426,2,Paid Search,2026-01-05
U025421,1,Paid Search,2025-12-28
U025421,2,Display,2025-12-31
U025421,3,Paid Search,2026-01-05
U025393,1,Paid Search,2026-01-05
U025392,1,Display,2025-12-15
U025392,2,Email,2026-01-05
U025391,1,Paid Social,2025-12-14
U025391,2,Email,2025-12-18
U025391,3,Email,2026-01-05
U025390,1,Email,2026-01-05
U025389,1,Display,2025-12-17
U025389,2,Display,2025-12-27
U025389,3,Email,2026-01-05
U025388,1,Paid Search,2025-12-20
U025388,2,Email,2026-01-05
U025387,1,Paid Social,2025-12-25
U025387,2,Paid Social,2026-01-01
U025387,3,Email,2026-01-05
U025386,1,Display,2025-12-15
U025386,2,Email,2026-01-05
U025385,1,Display,2025-12-09
U025385,2,Email,2026-01-05
U025384,1,Email,2026-01-05
U025382,1,Email,2026-01-05
U025381,1,Display,2025-12-23
U025381,2,Email,2026-01-05
U025380,1,Email,2026-01-05
U025379,1,Email,2026-01-05
U025378,1,Paid Search,2025-12-17
U025378,2,Email,2026-01-05
U025377,1,SEO,2025-12-11
U025377,2,SEO,2025-12-14
U025377,3,Email,2026-01-05
U025376,1,Email,2026-01-05
U025375,1,Email,2026-01-05
U025374,1,SEO,2025-12-10
U025374,2,Paid Search,2025-12-10
U025374,3,Paid Search,2025-12-19
U025374,4,Email,2026-01-05
U025373,1,Display,2025-12-13
U025373,2,Display,2026-01-05
U025372,1,Paid Search,2025-12-11
U025372,2,Paid Social,2025-12-13
U025372,3,Display,2025-12-28
U025372,4,Paid Social,2026-01-03
U025372,5,Display,2026-01-05
U025371,1,SEO,2025-12-08
U025371,2,Display,2026-01-05
U025422,1,Paid Search,2026-01-05
U025394,1,Referral,2025-12-30
U025394,2,SEO,2025-12-31
U025394,3,Paid Search,2026-01-05
U025395,1,SEO,2025-12-31
U025395,2,Paid Search,2026-01-05
U025383,1,Paid Social,2025-12-26
U025383,2,Email,2026-01-05
U025397,1,Referral,2025-12-10
U025397,2,Paid Social,2025-12-14
U025397,3,Paid Social,2025-12-30
U025397,4,Paid Search,2026-01-05
U025420,1,SEO,2025-12-17
U025420,2,Email,2025-12-20
U025420,3,Paid Search,2026-01-05
U025396,1,Display,2025-12-13
U025396,2,Paid Social,2025-12-23
U025396,3,Paid Search,2026-01-05
U025419,1,SEO,2025-12-15
U025419,2,Paid Search,2026-01-05
U025418,1,Email,2025-12-11
U025418,2,Paid Search,2026-01-05
U025417,1,Paid Search,2025-12-19
U025417,2,Paid Social,2026-01-03
U025417,3,Paid Search,2026-01-05
U025416,1,SEO,2025-12-11
U025416,2,Email,2025-12-14
U025416,3,Paid Search,2026-01-05
U025415,1,Paid Search,2026-01-05
U025413,1,Display,2025-12-20
U025413,2,Paid Search,2025-12-23
U025413,3,Paid Search,2026-01-05
U025412,1,Paid Social,2025-12-29
U025412,2,Paid Search,2026-01-05
U025411,1,Paid Search,2026-01-05
U025410,1,Paid Search,2026-01-05
U025409,1,Paid Search,2026-01-05
U025414,1,Display,2025-12-23
U025414,2,Paid Search,2026-01-05
U025399,1,Paid Search,2026-01-05
U025407,1,Display,2025-12-11
U025407,2,Paid Social,2025-12-13
U025407,3,Email,2025-12-15
U025407,4,Paid Search,2026-01-05
U025406,1,Paid Social,2025-12-10
U025406,2,Paid Search,2026-01-05
U025405,1,Display,2025-12-23
U025405,2,Paid Search,2026-01-05
U025404,1,Paid Search,2026-01-05
U025403,1,Display,2025-12-21
U025403,2,Paid Search,2026-01-05
U025402,1,Display,2025-12-07
U025402,2,SEO,2025-12-13
U025402,3,Display,2025-12-31
U025402,4,Display,2026-01-03
U025402,5,Paid Search,2026-01-05
U025401,1,Display,2025-12-10
U025401,2,Referral,2025-12-31
U025401,3,Paid Search,2026-01-05
U025400,1,Paid Search,2026-01-05
U025408,1,Display,2025-12-14
U025408,2,Paid Search,2026-01-05
U025398,1,SEO,2025-12-23
U025398,2,Paid Search,2026-01-05
U025548,1,SEO,2025-12-10
U025548,2,Paid Social,2026-01-06
U025549,1,Paid Social,2025-12-09
U025549,2,Referral,2025-12-18
U025549,3,Display,2025-12-21
U025549,4,Display,2025-12-25
U025549,5,Paid Social,2026-01-06
U025550,1,SEO,2025-12-11
U025550,2,Paid Search,2025-12-15
U025550,3,Display,2025-12-22
U025550,4,Paid Social,2026-01-06
U025551,1,Paid Social,2026-01-06
U025552,1,Paid Social,2025-12-10
U025552,2,Paid Social,2025-12-26
U025552,3,Email,2025-12-29
U025552,4,Paid Social,2026-01-06
U025557,1,Paid Social,2026-01-06
U025554,1,Paid Social,2025-12-14
U025554,2,SEO,2025-12-15
U025554,3,Paid Social,2026-01-06
U025555,1,Paid Social,2026-01-06
U025556,1,Paid Social,2026-01-06
U025547,1,Display,2025-12-24
U025547,2,Paid Social,2026-01-06
U025553,1,Paid Search,2025-12-15
U025553,2,Paid Social,2026-01-06
U025546,1,Paid Social,2026-01-06
U025534,1,Referral,2025-12-22
U025534,2,Paid Search,2026-01-06
U025544,1,SEO,2025-12-08
U025544,2,Paid Social,2025-12-10
U025544,3,Paid Social,2025-12-27
U025544,4,Paid Social,2026-01-06
U025543,1,Email,2025-12-12
U025543,2,Paid Social,2026-01-06
U025542,1,Paid Social,2026-01-06
U025541,1,Paid Social,2025-12-09
U025541,2,Display,2025-12-18
U025541,3,Paid Social,2026-01-06
U025540,1,Email,2025-12-17
U025540,2,Paid Social,2025-12-25
U025540,3,Paid Search,2026-01-06
U025539,1,Paid Social,2025-12-26
U025539,2,Paid Search,2026-01-06
U025538,1,Email,2025-12-08
U025538,2,Paid Search,2026-01-06
U025537,1,Email,2025-12-19
U025537,2,Paid Social,2025-12-24
U025537,3,Paid Search,2026-01-06
U025536,1,Display,2025-12-20
U025536,2,SEO,2025-12-24
U025536,3,Paid Search,2026-01-06
U025533,1,SEO,2025-12-09
U025533,2,SEO,2025-12-17
U025533,3,SEO,2025-12-19
U025533,4,Paid Search,2026-01-06
U025558,1,Email,2025-12-19
U025558,2,Referral,2025-12-25
U025558,3,Paid Social,2026-01-06
U025545,1,Paid Social,2025-12-18
U025545,2,Paid Social,2026-01-06
U025559,1,Paid Social,2026-01-06
U025584,1,Email,2025-12-31
U025584,2,SEO,2026-01-06
U025561,1,Paid Social,2025-12-11
U025561,2,Paid Social,2026-01-06
U025586,1,SEO,2026-01-06
U025585,1,SEO,2025-12-09
U025585,2,Email,2025-12-14
U025585,3,SEO,2026-01-06
U025532,1,Display,2025-12-22
U025532,2,Paid Search,2026-01-06
U025583,1,Paid Search,2025-12-10
U025583,2,SEO,2026-01-06
U025582,1,SEO,2025-12-15
U025582,2,SEO,2026-01-06
U025581,1,SEO,2026-01-06
U025580,1,SEO,2026-01-06
U025579,1,SEO,2026-01-06
U025578,1,SEO,2026-01-06
U025577,1,Display,2025-12-15
U025577,2,Referral,2025-12-16
U025577,3,SEO,2026-01-06
U025576,1,SEO,2026-01-06
U025575,1,SEO,2026-01-06
U025574,1,Paid Social,2025-12-09
U025574,2,Referral,2026-01-06
U025573,1,Display,2025-12-26
U025573,2,Referral,2026-01-06
U025572,1,Referral,2026-01-06
U025571,1,Referral,2026-01-06
U025570,1,Referral,2026-01-06
U025569,1,Display,2025-12-23
U025569,2,Paid Social,2026-01-06
U025568,1,SEO,2025-12-16
U025568,2,Paid Social,2026-01-06
U025567,1,Paid Social,2026-01-06
U025566,1,SEO,2025-12-31
U025566,2,Paid Social,2026-01-06
U025565,1,Paid Social,2026-01-06
U025564,1,Referral,2025-12-15
U025564,2,Paid Social,2026-01-06
U025563,1,Paid Social,2026-01-06
U025562,1,Paid Social,2026-01-06
U025560,1,Email,2025-12-15
U025560,2,Paid Social,2026-01-06
U025531,1,Email,2026-01-04
U025531,2,Paid Search,2026-01-06
U025535,1,Display,2025-12-10
U025535,2,Referral,2025-12-22
U025535,3,Paid Search,2025-12-26
U025535,4,Paid Search,2026-01-06
U025529,1,Paid Search,2026-01-06
U025499,1,Email,2026-01-06
U025498,1,Email,2026-01-06
U025497,1,Email,2025-12-20
U025497,2,Email,2026-01-06
U025496,1,Paid Social,2025-12-30
U025496,2,Email,2026-01-06
U025495,1,Display,2025-12-08
U025495,2,Paid Social,2025-12-13
U025495,3,SEO,2025-12-22
U025495,4,Email,2026-01-06
U025494,1,Referral,2025-12-15
U025494,2,Email,2025-12-24
U025494,3,Email,2026-01-06
U025493,1,Email,2026-01-06
U025492,1,Email,2026-01-06
U025491,1,SEO,2025-12-18
U025491,2,Paid Search,2025-12-23
U025491,3,Email,2026-01-06
U025490,1,SEO,2025-12-09
U025490,2,Email,2026-01-06
U025489,1,Display,2025-12-13
U025489,2,Email,2025-12-20
U025489,3,SEO,2025-12-23
U025489,4,Display,2025-12-30
U025489,5,Email,2026-01-06
U025500,1,Referral,2025-12-10
U025500,2,Email,2026-01-06
U025487,1,Display,2025-12-19
U025487,2,Email,2026-01-06
U025485,1,SEO,2025-12-28
U025485,2,Email,2026-01-06
U025484,1,Email,2026-01-06
U025483,1,Email,2026-01-06
U025482,1,Display,2025-12-26
U025482,2,Display,2026-01-06
U025481,1,Email,2025-12-20
U025481,2,SEO,2025-12-20
U025481,3,Display,2026-01-06
U025480,1,Display,2026-01-06
U025479,1,Paid Social,2025-12-16
U025479,2,Paid Social,2025-12-22
U025479,3,Referral,2025-12-27
U025479,4,Email,2025-12-28
U025479,5,Display,2026-01-06
U025478,1,SEO,2025-12-13
U025478,2,Display,2026-01-06
U025477,1,Display,2026-01-06
U025476,1,Display,2025-12-17
U025476,2,Display,2026-01-06
U025530,1,Paid Search,2026-01-06
U025486,1,Paid Social,2025-12-12
U025486,2,Referral,2025-12-21
U025486,3,Email,2026-01-06
U025501,1,Email,2026-01-06
U025488,1,Email,2026-01-06
U025503,1,Email,2025-12-08
U025503,2,Display,2025-12-10
U025503,3,Paid Search,2025-12-31
U025503,4,Email,2026-01-06
U025528,1,Email,2025-12-14
U025528,2,Paid Search,2026-01-06
U025502,1,Paid Social,2025-12-15
U025502,2,Email,2026-01-06
U025527,1,Paid Social,2025-12-22
U025527,2,Paid Search,2026-01-06
U025526,1,Email,2025-12-25
U025526,2,Display,2025-12-29
U025526,3,Display,2026-01-01
U025526,4,Paid Search,2026-01-06
U025525,1,Paid Search,2026-01-06
U025524,1,SEO,2025-12-17
U025524,2,Paid Search,2025-12-27
U025524,3,Paid Search,2026-01-06
U025523,1,SEO,2025-12-14
U025523,2,Paid Search,2026-01-06
U025522,1,Display,2025-12-10
U025522,2,Paid Social,2025-12-10
U025522,3,Paid Search,2026-01-06
U025520,1,Display,2025-12-10
U025520,2,Paid Social,2025-12-18
U025520,3,Paid Search,2026-01-06
U025519,1,Paid Search,2026-01-06
U025518,1,Paid Social,2025-12-28
U025518,2,Paid Search,2026-01-06
U025517,1,Email,2025-12-14
U025517,2,Paid Search,2026-01-06
U025516,1,Paid Search,2026-01-06
U025521,1,Paid Search,2026-01-06
U025515,1,Paid Search,2026-01-06
U025504,1,Paid Search,2025-12-12
U025504,2,Email,2026-01-06
U025506,1,Paid Social,2025-12-09
U025506,2,Email,2026-01-06
U025507,1,Email,2025-12-08
U025507,2,Email,2025-12-23
U025507,3,Email,2026-01-06
U025508,1,Email,2026-01-06
U025509,1,Email,2026-01-06
U025505,1,Email,2026-01-06
U025511,1,SEO,2025-12-08
U025511,2,Email,2026-01-06
U025512,1,Paid Search,2026-01-06
U025513,1,Paid Search,2026-01-06
U025514,1,Paid Search,2025-12-15
U025514,2,Paid Search,2026-01-06
U025510,1,Email,2025-12-10
U025510,2,Email,2026-01-06
U025665,1,Paid Social,2025-12-20
U025665,2,Paid Social,2025-12-25
U025665,3,Paid Social,2026-01-07
U025666,1,Paid Search,2025-12-24
U025666,2,Display,2025-12-25
U025666,3,Paid Social,2026-01-07
U025667,1,Paid Social,2026-01-07
U025668,1,Paid Social,2026-01-07
U025669,1,Email,2025-12-10
U025669,2,Paid Social,2025-12-24
U025669,3,Paid Social,2026-01-07
U025672,1,Paid Social,2026-01-07
U025671,1,Paid Social,2026-01-07
U025673,1,Paid Social,2025-12-14
U025673,2,Paid Social,2025-12-23
U025673,3,Paid Social,2026-01-07
U025675,1,Paid Social,2026-01-07
U025674,1,Paid Social,2025-12-26
U025674,2,Paid Social,2026-01-07
U025664,1,Display,2025-12-13
U025664,2,Paid Social,2026-01-07
U025670,1,Display,2025-12-12
U025670,2,Display,2025-12-18
U025670,3,Paid Social,2026-01-07
U025663,1,SEO,2025-12-09
U025663,2,Paid Social,2026-01-07
U025650,1,Paid Social,2026-01-07
U025661,1,Paid Social,2026-01-07
U025660,1,Paid Social,2026-01-07
U025659,1,Paid Social,2025-12-18
U025659,2,SEO,2026-01-05
U025659,3,Paid Social,2026-01-07
U025658,1,Email,2025-12-14
U025658,2,Paid Social,2026-01-07
U025657,1,Paid Social,2026-01-07
U025656,1,Display,2025-12-20
U025656,2,Paid Social,2026-01-07
U025655,1,SEO,2025-12-16
U025655,2,Email,2025-12-21
U025655,3,Paid Social,2025-12-29
U025655,4,Paid Social,2026-01-07
U025654,1,Paid Social,2026-01-07
U025653,1,Display,2025-12-09
U025653,2,Paid Social,2026-01-07
U025652,1,SEO,2025-12-09
U025652,2,Paid Social,2025-12-09
U025652,3,Paid Social,2026-01-07
U025651,1,Email,2025-12-17
U025651,2,SEO,2025-12-19
U025651,3,Paid Social,2026-01-07
U025649,1,Paid Social,2025-12-15
U025649,2,Display,2025-12-18
U025649,3,Paid Social,2026-01-07
U025676,1,Paid Social,2026-01-07
U025662,1,Display,2025-12-13
U025662,2,Referral,2025-12-19
U025662,3,SEO,2025-12-30
U025662,4,Paid Social,2026-01-07
U025677,1,Referral,2025-12-13
U025677,2,Paid Search,2025-12-25
U025677,3,Paid Social,2026-01-07
U025705,1,SEO,2026-01-07
U025679,1,Referral,2025-12-13
U025679,2,Display,2025-12-29
U025679,3,Email,2025-12-29
U025679,4,Paid Social,2026-01-07
U025708,1,Paid Search,2025-12-28
U025708,2,SEO,2026-01-07
U025707,1,SEO,2026-01-07
U025706,1,Paid Search,2026-01-05
U025706,2,SEO,2026-01-07
U025704,1,Display,2025-12-24
U025704,2,Display,2025-12-26
U025704,3,SEO,2026-01-07
U025703,1,Display,2025-12-10
U025703,2,Referral,2025-12-14
U025703,3,Referral,2025-12-14
U025703,4,SEO,2026-01-07
U025702,1,Paid Search,2025-12-29
U025702,2,SEO,2026-01-07
U025701,1,Display,2025-12-29
U025701,2,SEO,2026-01-07
U025700,1,SEO,2026-01-07
U025699,1,SEO,2026-01-07
U025698,1,SEO,2026-01-07
U025697,1,Referral,2025-12-09
U025697,2,SEO,2026-01-07
U025696,1,SEO,2026-01-07
U025695,1,Display,2025-12-15
U025695,2,SEO,2026-01-07
U025678,1,Email,2025-12-20
U025678,2,Paid Social,2026-01-07
U025694,1,SEO,2026-01-07
U025692,1,Email,2025-12-18
U025692,2,SEO,2026-01-07
