user_id,signup_date,country,channel,converted,months_active,commission_revenue,ltv
U031488,2026-02-23,BR,Email,0,0,0.0,0.0
U031489,2026-02-23,BR,Email,0,0,0.0,0.0
U031490,2026-02-23,DE,Email,0,0,0.0,0.0
U031491,2026-02-23,DE,Email,1,5,132.25,378.0
U031492,2026-02-23,DE,Email,1,2,38.38,378.0
U031493,2026-02-23,UK,Email,1,5,226.16,432.0
U031494,2026-02-23,UK,Email,0,0,0.0,0.0
U031495,2026-02-23,UK,Email,1,5,190.54,432.0
U031515,2026-02-23,DE,Paid Search,1,4,147.31,264.6
U031516,2026-02-23,DE,Paid Search,0,0,0.0,0.0
U031499,2026-02-23,UK,Email,0,0,0.0,0.0
U031518,2026-02-23,DE,Paid Search,1,5,104.68,264.6
U031538,2026-02-23,UK,Paid Search,1,5,246.85,302.4
U031539,2026-02-23,UK,Paid Search,0,0,0.0,0.0
U031540,2026-02-23,UK,Paid Search,0,0,0.0,0.0
U031541,2026-02-23,UK,Paid Search,0,0,0.0,0.0
U031542,2026-02-23,UK,Paid Search,1,5,194.38,302.4
U031544,2026-02-23,UK,Paid Search,1,3,151.17,302.4
U031545,2026-02-23,UK,Paid Search,1,3,128.01,302.4
U031546,2026-02-23,UK,Paid Search,0,0,0.0,0.0
U031547,2026-02-23,UK,Paid Search,1,4,130.45,302.4
U031548,2026-02-23,US,Paid Search,1,5,94.24,340.2
U031549,2026-02-23,US,Paid Search,0,0,0.0,0.0
U031550,2026-02-23,US,Paid Search,1,1,15.79,340.2
U031551,2026-02-23,US,Paid Search,1,5,328.18,340.2
U031517,2026-02-23,DE,Paid Search,1,5,237.09,264.6
U031552,2026-02-23,US,Paid Search,1,5,172.49,340.2
U031537,2026-02-23,UK,Paid Search,1,5,195.92,302.4
U031536,2026-02-23,UK,Paid Search,0,0,0.0,0.0
U031543,2026-02-23,UK,Paid Search,1,5,177.65,302.4
U031520,2026-02-23,DE,Paid Search,1,5,256.47,264.6
U031519,2026-02-23,DE,Paid Search,1,5,276.16,264.6
U031535,2026-02-23,UK,Paid Search,1,5,255.84,302.4
U031521,2026-02-23,DE,Paid Search,1,5,161.63,264.6
U031522,2026-02-23,DE,Paid Search,1,5,156.43,264.6
U031523,2026-02-23,DE,Paid Search,0,0,0.0,0.0
U031524,2026-02-23,DE,Paid Search,1,5,164.75,264.6
U031526,2026-02-23,IN,Paid Search,0,0,0.0,0.0
U031527,2026-02-23,IN,Paid Search,1,5,73.01,113.4
U031525,2026-02-23,DE,Paid Search,1,5,64.53,264.6
U031529,2026-02-23,IN,Paid Search,1,5,54.25,113.4
U031530,2026-02-23,IN,Paid Search,0,0,0.0,0.0
U031531,2026-02-23,IN,Paid Search,1,5,109.36,113.4
U031532,2026-02-23,IN,Paid Search,1,5,52.49,113.4
U031533,2026-02-23,IN,Paid Search,0,0,0.0,0.0
U031534,2026-02-23,UK,Paid Search,1,3,69.4,302.4
U031528,2026-02-23,IN,Paid Search,1,3,68.43,113.4
U031726,2026-02-24,IN,Paid Social,1,5,56.54,59.4
U031731,2026-02-24,UK,Paid Social,1,5,130.1,158.4
U031727,2026-02-24,IN,Paid Social,0,0,0.0,0.0
U031728,2026-02-24,IN,Paid Social,1,5,26.19,59.4
U031729,2026-02-24,IN,Paid Social,1,2,34.91,59.4
U031730,2026-02-24,IN,Paid Social,0,0,0.0,0.0
U031732,2026-02-24,UK,Paid Social,0,0,0.0,0.0
U031740,2026-02-24,US,Paid Social,1,5,173.33,178.2
U031734,2026-02-24,UK,Paid Social,1,4,84.85,158.4
U031735,2026-02-24,UK,Paid Social,0,0,0.0,0.0
U031736,2026-02-24,UK,Paid Social,0,0,0.0,0.0
U031737,2026-02-24,UK,Paid Social,0,0,0.0,0.0
U031738,2026-02-24,US,Paid Social,1,2,54.47,178.2
U031739,2026-02-24,US,Paid Social,1,3,94.43,178.2
U031725,2026-02-24,DE,Paid Social,1,5,99.57,138.6
U031733,2026-02-24,UK,Paid Social,0,0,0.0,0.0
U031724,2026-02-24,DE,Paid Social,1,3,83.52,138.6
U031707,2026-02-24,US,Paid Search,1,2,82.57,340.2
U031722,2026-02-24,DE,Paid Social,0,0,0.0,0.0
U031741,2026-02-24,US,Paid Social,1,5,215.96,178.2
U031708,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031709,2026-02-24,US,Paid Search,1,5,179.64,340.2
U031710,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031711,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031712,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031713,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031714,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031715,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031716,2026-02-24,BR,Paid Social,0,0,0.0,0.0
U031717,2026-02-24,DE,Paid Social,1,1,21.45,138.6
U031718,2026-02-24,DE,Paid Social,1,2,57.23,138.6
U031719,2026-02-24,DE,Paid Social,0,0,0.0,0.0
U031720,2026-02-24,DE,Paid Social,1,5,99.26,138.6
U031721,2026-02-24,DE,Paid Social,1,3,33.82,138.6
U031723,2026-02-24,DE,Paid Social,1,2,44.93,138.6
U031742,2026-02-24,US,Paid Social,0,0,0.0,0.0
U031779,2026-02-24,US,SEO,1,5,111.54,567.0
U031744,2026-02-24,US,Paid Social,1,4,101.1,178.2
U031765,2026-02-24,DE,SEO,1,5,149.14,441.0
U031766,2026-02-24,DE,SEO,1,5,96.72,441.0
U031767,2026-02-24,DE,SEO,1,5,129.96,441.0
U031769,2026-02-24,DE,SEO,1,5,275.82,441.0
U031770,2026-02-24,DE,SEO,0,0,0.0,0.0
U031771,2026-02-24,IN,SEO,1,5,65.73,189.0
U031772,2026-02-24,UK,SEO,0,0,0.0,0.0
U031773,2026-02-24,UK,SEO,1,5,133.9,504.0
U031774,2026-02-24,UK,SEO,0,0,0.0,0.0
U031775,2026-02-24,UK,SEO,1,5,237.63,504.0
U031776,2026-02-24,UK,SEO,1,5,107.41,504.0
U031777,2026-02-24,UK,SEO,0,0,0.0,0.0
U031778,2026-02-24,US,SEO,1,5,251.71,567.0
U031706,2026-02-24,US,Paid Search,1,5,255.01,340.2
U031780,2026-02-24,US,SEO,1,5,322.45,567.0
U031764,2026-02-24,DE,SEO,1,2,139.24,441.0
U031763,2026-02-24,BR,SEO,0,0,0.0,0.0
U031762,2026-02-24,BR,SEO,1,5,121.0,231.0
U031761,2026-02-24,BR,SEO,1,5,104.72,231.0
U031745,2026-02-24,US,Paid Social,1,5,96.89,178.2
U031746,2026-02-24,US,Paid Social,0,0,0.0,0.0
U031747,2026-02-24,US,Paid Social,1,5,365.6,178.2
U031748,2026-02-24,US,Paid Social,1,5,258.98,178.2
U031749,2026-02-24,BR,Referral,1,2,45.05,157.3
U031750,2026-02-24,BR,Referral,0,0,0.0,0.0
U031751,2026-02-24,DE,Referral,1,5,135.63,300.3
U031743,2026-02-24,US,Paid Social,1,5,67.82,178.2
U031752,2026-02-24,DE,Referral,1,4,169.88,300.3
U031754,2026-02-24,IN,Referral,0,0,0.0,0.0
U031755,2026-02-24,UK,Referral,1,1,47.96,343.2
U031756,2026-02-24,US,Referral,1,5,159.73,386.1
U031757,2026-02-24,US,Referral,1,5,119.76,386.1
U031758,2026-02-24,US,Referral,1,5,236.67,386.1
U031759,2026-02-24,US,Referral,1,3,41.13,386.1
U031760,2026-02-24,US,Referral,0,0,0.0,0.0
U031753,2026-02-24,DE,Referral,0,0,0.0,0.0
U031705,2026-02-24,US,Paid Search,1,5,329.69,340.2
U031768,2026-02-24,DE,SEO,1,5,162.01,441.0
U031703,2026-02-24,US,Paid Search,1,5,208.56,340.2
U031649,2026-02-24,UK,Email,1,5,118.8,432.0
U031650,2026-02-24,UK,Email,1,5,186.89,432.0
U031651,2026-02-24,UK,Email,1,5,614.56,432.0
U031652,2026-02-24,US,Email,0,0,0.0,0.0
U031653,2026-02-24,US,Email,1,5,232.62,486.0
U031654,2026-02-24,US,Email,1,3,114.1,486.0
U031655,2026-02-24,US,Email,1,5,215.9,486.0
U031656,2026-02-24,US,Email,1,5,207.36,486.0
U031657,2026-02-24,US,Email,0,0,0.0,0.0
U031658,2026-02-24,US,Email,1,5,221.48,486.0
U031659,2026-02-24,US,Email,1,4,163.54,486.0
U031660,2026-02-24,US,Email,1,5,226.4,486.0
U031661,2026-02-24,US,Email,1,2,86.28,486.0
U031662,2026-02-24,BR,Paid Search,1,5,206.3,138.6
U031663,2026-02-24,BR,Paid Search,1,3,72.34,138.6
U031648,2026-02-24,UK,Email,0,0,0.0,0.0
U031647,2026-02-24,UK,Email,1,5,213.77,432.0
U031646,2026-02-24,UK,Email,0,0,0.0,0.0
U031645,2026-02-24,IN,Email,0,0,0.0,0.0
U031704,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031629,2026-02-24,BR,Display,1,5,38.83,49.5
U031630,2026-02-24,BR,Display,0,0,0.0,0.0
U031631,2026-02-24,DE,Display,0,0,0.0,0.0
U031633,2026-02-24,UK,Display,1,5,128.84,108.0
U031634,2026-02-24,US,Display,1,4,60.41,121.5
U031635,2026-02-24,US,Display,0,0,0.0,0.0
U031664,2026-02-24,BR,Paid Search,1,5,50.12,138.6
U031636,2026-02-24,BR,Email,1,5,84.09,198.0
U031638,2026-02-24,BR,Email,1,5,56.28,198.0
U031639,2026-02-24,BR,Email,1,5,161.33,198.0
U031640,2026-02-24,BR,Email,1,5,69.44,198.0
U031641,2026-02-24,DE,Email,0,0,0.0,0.0
U031642,2026-02-24,DE,Email,1,5,140.93,378.0
U031643,2026-02-24,DE,Email,1,3,103.27,378.0
U031644,2026-02-24,IN,Email,0,0,0.0,0.0
U031637,2026-02-24,BR,Email,1,5,92.49,198.0
U031665,2026-02-24,BR,Paid Search,1,5,83.75,138.6
U031632,2026-02-24,UK,Display,1,2,30.97,108.0
U031667,2026-02-24,DE,Paid Search,0,0,0.0,0.0
U031688,2026-02-24,UK,Paid Search,0,0,0.0,0.0
U031689,2026-02-24,UK,Paid Search,1,5,207.99,302.4
U031690,2026-02-24,UK,Paid Search,1,5,126.32,302.4
U031691,2026-02-24,UK,Paid Search,0,0,0.0,0.0
U031692,2026-02-24,UK,Paid Search,1,1,46.83,302.4
U031693,2026-02-24,UK,Paid Search,1,5,161.27,302.4
U031694,2026-02-24,UK,Paid Search,1,5,133.34,302.4
U031695,2026-02-24,US,Paid Search,1,2,58.98,340.2
U031696,2026-02-24,US,Paid Search,1,5,144.74,340.2
U031697,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031698,2026-02-24,US,Paid Search,1,5,138.6,340.2
U031699,2026-02-24,US,Paid Search,1,5,267.05,340.2
U031701,2026-02-24,US,Paid Search,1,1,36.52,340.2
U031702,2026-02-24,US,Paid Search,1,2,124.96,340.2
U031666,2026-02-24,BR,Paid Search,1,5,80.69,138.6
U031687,2026-02-24,UK,Paid Search,1,5,285.49,302.4
U031686,2026-02-24,UK,Paid Search,0,0,0.0,0.0
U031700,2026-02-24,US,Paid Search,0,0,0.0,0.0
U031684,2026-02-24,UK,Paid Search,0,0,0.0,0.0
U031685,2026-02-24,UK,Paid Search,0,0,0.0,0.0
U031669,2026-02-24,DE,Paid Search,1,5,110.28,264.6
U031670,2026-02-24,DE,Paid Search,0,0,0.0,0.0
U031671,2026-02-24,DE,Paid Search,0,0,0.0,0.0
U031672,2026-02-24,DE,Paid Search,1,5,100.05,264.6
U031673,2026-02-24,DE,Paid Search,1,3,80.76,264.6
U031674,2026-02-24,DE,Paid Search,1,5,252.52,264.6
U031675,2026-02-24,DE,Paid Search,1,5,143.98,264.6
U031668,2026-02-24,DE,Paid Search,1,5,120.36,264.6
U031677,2026-02-24,DE,Paid Search,0,0,0.0,0.0
U031678,2026-02-24,DE,Paid Search,1,1,15.98,264.6
U031679,2026-02-24,DE,Paid Search,1,3,62.72,264.6
U031680,2026-02-24,DE,Paid Search,1,5,224.95,264.6
U031681,2026-02-24,DE,Paid Search,1,5,102.72,264.6
U031682,2026-02-24,IN,Paid Search,1,2,24.45,113.4
U031676,2026-02-24,DE,Paid Search,1,5,148.55,264.6
U031683,2026-02-24,IN,Paid Search,1,4,72.71,113.4
U031869,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031870,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031871,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031872,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031873,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031877,2026-02-25,US,Paid Social,0,0,0.0,0.0
U031875,2026-02-25,UK,Paid Social,1,3,104.31,158.4
U031876,2026-02-25,UK,Paid Social,1,3,108.41,158.4
U031878,2026-02-25,US,Paid Social,1,5,188.94,178.2
U031879,2026-02-25,US,Paid Social,1,5,193.86,178.2
U031868,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031881,2026-02-25,US,Paid Social,1,4,107.95,178.2
U031874,2026-02-25,UK,Paid Social,1,5,116.57,158.4
U031880,2026-02-25,US,Paid Social,0,0,0.0,0.0
U031859,2026-02-25,DE,Paid Social,0,0,0.0,0.0
U031866,2026-02-25,UK,Paid Social,1,2,57.03,158.4
U031852,2026-02-25,BR,Paid Social,1,4,99.79,72.6
U031882,2026-02-25,US,Paid Social,0,0,0.0,0.0
U031853,2026-02-25,BR,Paid Social,0,0,0.0,0.0
U031854,2026-02-25,BR,Paid Social,1,5,110.24,72.6
U031855,2026-02-25,DE,Paid Social,0,0,0.0,0.0
U031856,2026-02-25,DE,Paid Social,1,5,141.82,138.6
U031867,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031857,2026-02-25,DE,Paid Social,0,0,0.0,0.0
U031860,2026-02-25,DE,Paid Social,0,0,0.0,0.0
U031861,2026-02-25,DE,Paid Social,1,5,77.15,138.6
U031862,2026-02-25,IN,Paid Social,1,5,52.95,59.4
U031863,2026-02-25,IN,Paid Social,0,0,0.0,0.0
U031864,2026-02-25,UK,Paid Social,0,0,0.0,0.0
U031865,2026-02-25,UK,Paid Social,1,5,71.19,158.4
U031858,2026-02-25,DE,Paid Social,0,0,0.0,0.0
U031883,2026-02-25,US,Paid Social,1,1,22.81,178.2
U031901,2026-02-25,IN,SEO,1,4,84.86,189.0
U031885,2026-02-25,US,Paid Social,1,1,37.94,178.2
U031905,2026-02-25,UK,SEO,1,5,151.19,504.0
U031906,2026-02-25,UK,SEO,1,5,94.42,504.0
U031907,2026-02-25,UK,SEO,1,5,230.38,504.0
U031908,2026-02-25,UK,SEO,1,5,153.29,504.0
U031909,2026-02-25,US,SEO,1,4,224.27,567.0
U031910,2026-02-25,US,SEO,0,0,0.0,0.0
U031904,2026-02-25,UK,SEO,0,0,0.0,0.0
U031911,2026-02-25,US,SEO,1,5,181.04,567.0
U031913,2026-02-25,US,SEO,1,2,65.47,567.0
U031914,2026-02-25,US,SEO,1,5,150.54,567.0
U031915,2026-02-25,US,SEO,1,5,200.18,567.0
U031916,2026-02-25,US,SEO,0,0,0.0,0.0
U031917,2026-02-25,US,SEO,0,0,0.0,0.0
U031851,2026-02-25,US,Paid Search,1,5,145.7,340.2
U031912,2026-02-25,US,SEO,0,0,0.0,0.0
U031884,2026-02-25,US,Paid Social,1,3,147.78,178.2
U031903,2026-02-25,UK,SEO,0,0,0.0,0.0
U031900,2026-02-25,DE,SEO,1,5,166.69,441.0
U031886,2026-02-25,US,Paid Social,1,5,144.96,178.2
U031887,2026-02-25,BR,Referral,1,1,9.28,157.3
U031888,2026-02-25,BR,Referral,1,5,47.88,157.3
U031889,2026-02-25,DE,Referral,1,5,57.1,300.3
U031890,2026-02-25,UK,Referral,1,5,213.78,343.2
U031891,2026-02-25,UK,Referral,0,0,0.0,0.0
U031902,2026-02-25,UK,SEO,1,5,89.53,504.0
U031892,2026-02-25,US,Referral,1,5,157.61,386.1
U031894,2026-02-25,US,Referral,1,5,176.24,386.1
U031895,2026-02-25,BR,SEO,0,0,0.0,0.0
U031896,2026-02-25,BR,SEO,1,5,105.83,231.0
U031897,2026-02-25,BR,SEO,1,5,61.14,231.0
U031898,2026-02-25,DE,SEO,0,0,0.0,0.0
U031899,2026-02-25,DE,SEO,1,5,110.42,441.0
U031893,2026-02-25,US,Referral,1,5,241.9,386.1
U031850,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031843,2026-02-25,US,Paid Search,1,5,105.92,340.2
U031848,2026-02-25,US,Paid Search,1,2,68.74,340.2
U031811,2026-02-25,US,Email,1,1,31.19,486.0
U031810,2026-02-25,US,Email,1,4,137.8,486.0
U031809,2026-02-25,US,Email,1,5,276.04,486.0
U031808,2026-02-25,US,Email,1,5,243.67,486.0
U031807,2026-02-25,US,Email,0,0,0.0,0.0
U031806,2026-02-25,US,Email,1,5,123.32,486.0
U031805,2026-02-25,US,Email,1,5,231.71,486.0
U031804,2026-02-25,UK,Email,1,5,159.75,432.0
U031803,2026-02-25,UK,Email,1,5,135.85,432.0
U031802,2026-02-25,UK,Email,1,5,90.06,432.0
U031801,2026-02-25,UK,Email,1,5,235.4,432.0
U031800,2026-02-25,UK,Email,1,1,30.83,432.0
U031799,2026-02-25,UK,Email,1,5,234.64,432.0
U031798,2026-02-25,IN,Email,1,5,68.15,162.0
U031797,2026-02-25,IN,Email,1,3,46.86,162.0
U031796,2026-02-25,IN,Email,0,0,0.0,0.0
U031795,2026-02-25,DE,Email,1,2,54.66,378.0
U031781,2026-02-25,BR,Display,1,5,40.42,49.5
U031849,2026-02-25,US,Paid Search,1,4,94.13,340.2
U031783,2026-02-25,IN,Display,1,5,56.61,40.5
U031784,2026-02-25,UK,Display,1,5,72.57,108.0
U031785,2026-02-25,UK,Display,0,0,0.0,0.0
U031786,2026-02-25,US,Display,0,0,0.0,0.0
U031812,2026-02-25,BR,Paid Search,1,2,43.82,138.6
U031787,2026-02-25,US,Display,1,1,24.3,121.5
U031789,2026-02-25,BR,Email,1,5,83.72,198.0
U031790,2026-02-25,DE,Email,1,5,149.45,378.0
U031791,2026-02-25,DE,Email,0,0,0.0,0.0
U031792,2026-02-25,DE,Email,1,5,193.07,378.0
U031793,2026-02-25,DE,Email,0,0,0.0,0.0
U031794,2026-02-25,DE,Email,0,0,0.0,0.0
U031788,2026-02-25,BR,Email,0,0,0.0,0.0
U031813,2026-02-25,BR,Paid Search,0,0,0.0,0.0
U031782,2026-02-25,DE,Display,1,4,49.38,94.5
U031815,2026-02-25,BR,Paid Search,0,0,0.0,0.0
U031814,2026-02-25,BR,Paid Search,0,0,0.0,0.0
U031846,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031845,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031844,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031842,2026-02-25,US,Paid Search,1,5,166.0,340.2
U031841,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031840,2026-02-25,UK,Paid Search,1,5,164.64,302.4
U031839,2026-02-25,UK,Paid Search,1,5,204.78,302.4
U031838,2026-02-25,UK,Paid Search,0,0,0.0,0.0
U031837,2026-02-25,UK,Paid Search,0,0,0.0,0.0
U031836,2026-02-25,UK,Paid Search,1,5,282.64,302.4
U031835,2026-02-25,UK,Paid Search,1,5,128.56,302.4
U031834,2026-02-25,UK,Paid Search,1,3,77.56,302.4
U031833,2026-02-25,UK,Paid Search,1,1,26.67,302.4
U031832,2026-02-25,UK,Paid Search,1,5,145.65,302.4
U031847,2026-02-25,US,Paid Search,0,0,0.0,0.0
U031830,2026-02-25,UK,Paid Search,1,5,261.31,302.4
U031816,2026-02-25,DE,Paid Search,1,2,46.38,264.6
U031817,2026-02-25,DE,Paid Search,1,5,120.22,264.6
U031818,2026-02-25,DE,Paid Search,1,4,151.98,264.6
U031819,2026-02-25,DE,Paid Search,1,5,119.02,264.6
U031831,2026-02-25,UK,Paid Search,0,0,0.0,0.0
U031821,2026-02-25,DE,Paid Search,1,4,68.98,264.6
U031822,2026-02-25,DE,Paid Search,1,5,138.7,264.6
U031820,2026-02-25,DE,Paid Search,1,2,39.99,264.6
U031824,2026-02-25,DE,Paid Search,1,5,204.03,264.6
U031825,2026-02-25,IN,Paid Search,1,3,49.22,113.4
U031826,2026-02-25,IN,Paid Search,1,5,67.29,113.4
U031827,2026-02-25,IN,Paid Search,1,5,63.42,113.4
U031828,2026-02-25,UK,Paid Search,1,5,131.51,302.4
U031829,2026-02-25,UK,Paid Search,1,5,157.43,302.4
U031823,2026-02-25,DE,Paid Search,1,5,139.83,264.6
U032001,2026-02-26,UK,Paid Social,0,0,0.0,0.0
U032002,2026-02-26,UK,Paid Social,0,0,0.0,0.0
U032003,2026-02-26,UK,Paid Social,0,0,0.0,0.0
U032004,2026-02-26,UK,Paid Social,0,0,0.0,0.0
U032005,2026-02-26,UK,Paid Social,1,5,153.11,158.4
U032013,2026-02-26,US,Paid Social,1,4,106.48,178.2
U032007,2026-02-26,US,Paid Social,0,0,0.0,0.0
U032008,2026-02-26,US,Paid Social,1,1,47.7,178.2
U032009,2026-02-26,US,Paid Social,0,0,0.0,0.0
U032010,2026-02-26,US,Paid Social,1,1,22.11,178.2
U032011,2026-02-26,US,Paid Social,0,0,0.0,0.0
U032012,2026-02-26,US,Paid Social,1,2,64.08,178.2
U032006,2026-02-26,US,Paid Social,0,0,0.0,0.0
U032000,2026-02-26,UK,Paid Social,1,1,23.51,158.4
U031993,2026-02-26,IN,Paid Social,1,5,102.11,59.4
U031998,2026-02-26,IN,Paid Social,1,5,101.54,59.4
U031997,2026-02-26,IN,Paid Social,0,0,0.0,0.0
U031996,2026-02-26,IN,Paid Social,0,0,0.0,0.0
U031995,2026-02-26,IN,Paid Social,0,0,0.0,0.0
U031994,2026-02-26,IN,Paid Social,1,4,60.68,59.4
U031992,2026-02-26,IN,Paid Social,0,0,0.0,0.0
U031991,2026-02-26,IN,Paid Social,1,5,30.31,59.4
U031990,2026-02-26,DE,Paid Social,1,5,67.4,138.6
U031989,2026-02-26,DE,Paid Social,0,0,0.0,0.0
U031988,2026-02-26,DE,Paid Social,0,0,0.0,0.0
U031987,2026-02-26,DE,Paid Social,1,5,92.18,138.6
U031986,2026-02-26,DE,Paid Social,1,5,107.04,138.6
U031985,2026-02-26,BR,Paid Social,1,1,14.4,72.6
U032014,2026-02-26,US,Paid Social,1,5,132.1,178.2
U031999,2026-02-26,UK,Paid Social,1,4,123.86,158.4
U032015,2026-02-26,US,Paid Social,1,5,128.19,178.2
U032031,2026-02-26,BR,SEO,1,5,104.68,231.0
U032017,2026-02-26,BR,Referral,1,3,54.26,157.3
U031984,2026-02-26,BR,Paid Social,1,2,31.75,72.6
U032046,2026-02-26,US,SEO,1,5,268.1,567.0
U032045,2026-02-26,UK,SEO,1,5,85.07,504.0
U032044,2026-02-26,UK,SEO,1,5,108.4,504.0
U032043,2026-02-26,UK,SEO,1,5,283.48,504.0
U032042,2026-02-26,UK,SEO,1,5,243.13,504.0
U032041,2026-02-26,UK,SEO,0,0,0.0,0.0
U032040,2026-02-26,UK,SEO,1,4,143.96,504.0
U032039,2026-02-26,UK,SEO,0,0,0.0,0.0
U032038,2026-02-26,UK,SEO,1,5,215.95,504.0
U032037,2026-02-26,UK,SEO,1,5,205.81,504.0
U032036,2026-02-26,UK,SEO,0,0,0.0,0.0
U032035,2026-02-26,IN,SEO,1,3,46.83,189.0
U032034,2026-02-26,IN,SEO,1,5,83.48,189.0
U032033,2026-02-26,DE,SEO,0,0,0.0,0.0
U032032,2026-02-26,BR,SEO,0,0,0.0,0.0
U032030,2026-02-26,US,Referral,1,5,88.04,386.1
U032029,2026-02-26,US,Referral,1,2,87.95,386.1
U032028,2026-02-26,US,Referral,0,0,0.0,0.0
U032027,2026-02-26,US,Referral,1,5,145.22,386.1
U032026,2026-02-26,US,Referral,1,3,119.13,386.1
U032047,2026-02-26,US,SEO,1,1,24.85,567.0
U032024,2026-02-26,UK,Referral,1,2,106.93,343.2
U032023,2026-02-26,UK,Referral,1,1,21.22,343.2
U032022,2026-02-26,UK,Referral,1,5,105.68,343.2
U032021,2026-02-26,UK,Referral,1,5,271.81,343.2
U032020,2026-02-26,IN,Referral,1,5,70.62,128.7
U032019,2026-02-26,DE,Referral,1,1,23.79,300.3
U032018,2026-02-26,DE,Referral,1,3,125.28,300.3
U032016,2026-02-26,US,Paid Social,0,0,0.0,0.0
U031983,2026-02-26,BR,Paid Social,1,5,46.25,72.6
U032025,2026-02-26,US,Referral,1,1,26.34,386.1
U031981,2026-02-26,US,Paid Search,0,0,0.0,0.0
U031946,2026-02-26,US,Email,1,5,158.24,486.0
U031945,2026-02-26,US,Email,1,5,152.33,486.0
U031944,2026-02-26,US,Email,1,5,370.47,486.0
U031943,2026-02-26,UK,Email,0,0,0.0,0.0
U031942,2026-02-26,UK,Email,1,2,109.99,432.0
U031941,2026-02-26,UK,Email,1,5,263.89,432.0
U031940,2026-02-26,UK,Email,1,5,116.54,432.0
U031939,2026-02-26,UK,Email,1,4,146.2,432.0
U031938,2026-02-26,UK,Email,1,5,193.93,432.0
U031937,2026-02-26,UK,Email,0,0,0.0,0.0
U031936,2026-02-26,UK,Email,0,0,0.0,0.0
U031935,2026-02-26,UK,Email,0,0,0.0,0.0
U031934,2026-02-26,UK,Email,1,5,170.75,432.0
U031933,2026-02-26,IN,Email,1,5,74.23,162.0
U031932,2026-02-26,DE,Email,1,3,77.8,378.0
U031931,2026-02-26,DE,Email,1,5,163.57,378.0
U031930,2026-02-26,DE,Email,1,5,167.32,378.0
U031929,2026-02-26,DE,Email,0,0,0.0,0.0
U031928,2026-02-26,DE,Email,1,5,172.32,378.0
U031927,2026-02-26,DE,Email,1,5,164.7,378.0
U031926,2026-02-26,DE,Email,1,5,269.4,378.0
U031925,2026-02-26,DE,Email,0,0,0.0,0.0
U031924,2026-02-26,DE,Email,1,5,234.83,378.0
U031923,2026-02-26,BR,Email,0,0,0.0,0.0
U031922,2026-02-26,BR,Email,1,3,57.36,198.0
U031921,2026-02-26,BR,Email,1,5,62.74,198.0
U031920,2026-02-26,US,Display,1,1,26.82,121.5
U031919,2026-02-26,DE,Display,1,2,28.17,94.5
U031918,2026-02-26,DE,Display,1,5,110.51,94.5
U031947,2026-02-26,US,Email,0,0,0.0,0.0
U031948,2026-02-26,BR,Paid Search,1,5,75.7,138.6
U031982,2026-02-26,US,Paid Search,0,0,0.0,0.0
U031950,2026-02-26,DE,Paid Search,1,5,101.77,264.6
U031949,2026-02-26,DE,Paid Search,1,1,33.68,264.6
U031980,2026-02-26,US,Paid Search,0,0,0.0,0.0
U031979,2026-02-26,US,Paid Search,1,2,56.01,340.2
U031978,2026-02-26,US,Paid Search,1,5,170.96,340.2
U031977,2026-02-26,US,Paid Search,1,5,107.99,340.2
U031976,2026-02-26,US,Paid Search,0,0,0.0,0.0
U031975,2026-02-26,US,Paid Search,1,5,217.81,340.2
U031974,2026-02-26,US,Paid Search,1,4,120.69,340.2
U031972,2026-02-26,US,Paid Search,1,5,340.62,340.2
U031971,2026-02-26,US,Paid Search,0,0,0.0,0.0
U031970,2026-02-26,UK,Paid Search,1,2,89.26,302.4
U031969,2026-02-26,UK,Paid Search,1,4,136.57,302.4
U031968,2026-02-26,UK,Paid Search,1,5,145.94,302.4
U031967,2026-02-26,UK,Paid Search,1,5,147.59,302.4
U031966,2026-02-26,UK,Paid Search,1,2,65.01,302.4
U031973,2026-02-26,US,Paid Search,1,5,268.42,340.2
U031964,2026-02-26,UK,Paid Search,1,3,100.31,302.4
U031951,2026-02-26,DE,Paid Search,1,5,140.71,264.6
U031965,2026-02-26,UK,Paid Search,0,0,0.0,0.0
U031952,2026-02-26,DE,Paid Search,1,5,271.25,264.6
U031953,2026-02-26,DE,Paid Search,1,1,25.33,264.6
